,Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature,Relative Humidity,Pressure
123,2019,1,3,13,30,436,3.4000000000000004,5.1000000000000005,54.4,995
124,2019,1,3,14,0,386,3.5,5.0,56.95,996
125,2019,1,3,14,30,322,2.8000000000000003,4.2,60.22,996
126,2019,1,3,15,0,251,2.2,3.3000000000000003,70.93,996
127,2019,1,3,15,30,174,1.9,1.4,81.18,996
128,2019,1,3,16,0,95,1.7000000000000002,-0.6000000000000001,83.09,996
129,2019,1,3,16,30,26,1.6,-1.1,86.18,996
130,2019,1,3,17,0,0,1.6,-1.6,83.74,996
131,2019,1,3,17,30,0,1.6,-1.6,83.74,996
132,2019,1,3,18,0,0,1.4,-1.5,82.21000000000001,995
133,2019,1,3,18,30,0,1.5,-1.7000000000000002,83.43,995
134,2019,1,3,19,0,0,1.6,-1.9,84.69,995
135,2019,1,3,19,30,0,1.8,-1.5,82.24,995
136,2019,1,3,20,0,0,2.0,-1.1,83.73,995
137,2019,1,3,20,30,0,1.7000000000000002,-1.1,83.73,995
138,2019,1,3,21,0,0,1.5,-1.2000000000000002,84.81,994
139,2019,1,3,21,30,0,1.3,-1.1,84.2,994
140,2019,1,3,22,0,0,1.2000000000000002,-1.1,83.32000000000001,993
141,2019,1,3,22,30,0,1.1,-1.1,83.32000000000001,993
142,2019,1,3,23,0,0,1.1,-1.0,82.72,993
143,2019,1,3,23,30,0,1.2000000000000002,-1.3,84.56,993
144,2019,1,4,0,0,0,1.3,-1.5,86.3,993
145,2019,1,4,0,30,0,1.2000000000000002,-1.5,86.3,993
146,2019,1,4,1,0,0,1.0,-1.5,83.07000000000001,992
147,2019,1,4,1,30,0,0.8,-0.9,79.5,992
148,2019,1,4,2,0,0,0.6000000000000001,-0.3,73.25,991
149,2019,1,4,2,30,0,0.8,-0.6000000000000001,74.86,991
150,2019,1,4,3,0,0,0.9,-0.9,76.56,991
151,2019,1,4,3,30,0,1.0,-1.6,80.59,991
152,2019,1,4,4,0,0,1.1,-2.3000000000000003,85.03,991
153,2019,1,4,4,30,0,1.1,-2.2,84.4,991
154,2019,1,4,5,0,0,1.1,-2.2,82.87,991
155,2019,1,4,5,30,0,1.0,-1.7000000000000002,79.79,990
156,2019,1,4,6,0,0,0.9,-1.3,76.37,990
157,2019,1,4,6,30,0,1.0,-0.9,74.16,990
158,2019,1,4,7,0,0,1.0,-0.6000000000000001,75.26,989
159,2019,1,4,7,30,10,1.3,0.4,69.99,989
160,2019,1,4,8,0,44,1.6,1.5,73.04,989
161,2019,1,4,8,30,88,1.9,2.3000000000000003,68.99,989
162,2019,1,4,9,0,128,2.1,3.1,62.92,989
163,2019,1,4,9,30,165,1.9,4.0,59.06,989
164,2019,1,4,10,0,232,1.7000000000000002,4.9,63.05,988
165,2019,1,4,10,30,180,1.8,6.0,58.36,987
166,2019,1,4,11,0,268,1.9,7.1000000000000005,57.46,987
167,2019,1,4,11,30,249,2.0,7.9,54.36,986
168,2019,1,4,12,0,110,2.0,8.6,50.98,986
169,2019,1,4,12,30,115,2.1,8.6,50.98,986
170,2019,1,4,13,0,142,2.2,8.5,53.49,986
171,2019,1,4,13,30,109,2.0,8.0,55.33,986
172,2019,1,4,14,0,102,1.8,7.4,64.78,986
173,2019,1,4,14,30,131,1.7000000000000002,6.0,71.3,986
174,2019,1,4,15,0,161,1.5,4.5,78.3,986
175,2019,1,4,15,30,102,1.6,3.3000000000000003,85.18,986
176,2019,1,4,16,0,58,1.7000000000000002,2.0,82.95,986
177,2019,1,4,16,30,26,1.9,1.6,85.35000000000001,986
178,2019,1,4,17,0,0,2.1,1.2000000000000002,85.99,986
179,2019,1,4,17,30,0,2.1,1.2000000000000002,85.99,986
180,2019,1,4,18,0,0,2.4000000000000004,1.0,87.22,986
181,2019,1,4,18,30,0,2.5,0.8,88.57000000000001,987
182,2019,1,4,19,0,0,2.6,0.6000000000000001,90.57,987
183,2019,1,4,19,30,0,2.5,0.5,91.23,987
184,2019,1,4,20,0,0,2.5,0.3,94.51,987
185,2019,1,4,20,30,0,2.5,0.2,95.19,987
186,2019,1,4,21,0,0,2.5,0.0,98.88,987
187,2019,1,4,21,30,0,2.7,0.0,98.88,987
188,2019,1,4,22,0,0,2.8000000000000003,-0.1,100.0,987
189,2019,1,4,22,30,0,2.9000000000000004,-0.2,100.0,988
190,2019,1,4,23,0,0,3.0,-0.3,100.0,988
191,2019,1,4,23,30,0,3.0,-0.3,100.0,988
192,2019,1,5,0,0,0,3.0,-0.4,100.0,988
193,2019,1,5,0,30,0,3.0,-0.2,100.0,988
194,2019,1,5,1,0,0,3.1,-0.1,100.0,989
195,2019,1,5,1,30,0,3.2,0.0,100.0,989
196,2019,1,5,2,0,0,3.2,0.1,100.0,989
197,2019,1,5,2,30,0,3.3000000000000003,0.3,100.0,989
198,2019,1,5,3,0,0,3.4000000000000004,0.4,100.0,989
199,2019,1,5,3,30,0,3.4000000000000004,0.5,100.0,989
200,2019,1,5,4,0,0,3.5,0.6000000000000001,100.0,990
201,2019,1,5,4,30,0,3.4000000000000004,0.6000000000000001,100.0,990
202,2019,1,5,5,0,0,3.4000000000000004,0.5,99.39,990
203,2019,1,5,5,30,0,3.3000000000000003,0.4,100.0,991
204,2019,1,5,6,0,0,3.3000000000000003,0.3,98.06,991
205,2019,1,5,6,30,0,3.2,0.3,98.16,992
206,2019,1,5,7,0,0,3.2,0.2,98.0,992
207,2019,1,5,7,30,8,3.4000000000000004,0.8,93.85,992
208,2019,1,5,8,0,30,3.5,1.3,94.81,993
209,2019,1,5,8,30,74,3.4000000000000004,2.5,87.03,993
210,2019,1,5,9,0,212,3.4000000000000004,3.6,87.39,993
211,2019,1,5,9,30,304,3.4000000000000004,5.0,79.24,993
212,2019,1,5,10,0,365,3.3000000000000003,6.5,79.49,993
213,2019,1,5,10,30,415,3.6,8.0,71.75,993
214,2019,1,5,11,0,452,3.9,9.5,68.23,993
215,2019,1,5,11,30,475,3.9,10.3,64.67,993
216,2019,1,5,12,0,484,3.8,11.1,65.92,992
217,2019,1,5,12,30,478,3.7,11.6,63.78,992
218,2019,1,5,13,0,457,3.6,12.1,66.18,993
219,2019,1,5,13,30,410,3.4000000000000004,12.2,65.75,993
220,2019,1,5,14,0,354,3.2,12.3,68.81,993
221,2019,1,5,14,30,313,2.5,11.3,73.49,993
222,2019,1,5,15,0,248,1.7000000000000002,10.4,82.41,993
223,2019,1,5,15,30,172,1.7000000000000002,8.4,94.24,993
224,2019,1,5,16,0,95,1.7000000000000002,6.4,93.86,994
225,2019,1,5,16,30,27,1.8,5.800000000000001,97.82,994
226,2019,1,5,17,0,0,1.9,5.1000000000000005,99.26,994
227,2019,1,5,17,30,0,1.9,5.1000000000000005,99.26,994
228,2019,1,5,18,0,0,2.1,4.800000000000001,100.0,995
229,2019,1,5,18,30,0,2.1,4.6000000000000005,100.0,996
230,2019,1,5,19,0,0,2.1,4.4,100.0,996
231,2019,1,5,19,30,0,2.1,4.1000000000000005,100.0,996
232,2019,1,5,20,0,0,2.0,3.7,100.0,997
233,2019,1,5,20,30,0,1.9,3.2,100.0,996
234,2019,1,5,21,0,0,1.7000000000000002,2.8000000000000003,100.0,996
235,2019,1,5,21,30,0,1.6,2.4000000000000004,100.0,996
236,2019,1,5,22,0,0,1.5,2.0,100.0,996
237,2019,1,5,22,30,0,1.5,1.7000000000000002,100.0,996
238,2019,1,5,23,0,0,1.4,1.3,100.0,996
239,2019,1,5,23,30,0,1.4,1.2000000000000002,100.0,997
240,2019,1,6,0,0,0,1.4,1.0,100.0,997
241,2019,1,6,0,30,0,1.3,1.4,100.0,997
242,2019,1,6,1,0,0,1.3,1.8,100.0,997
243,2019,1,6,1,30,0,1.4,1.7000000000000002,100.0,997
244,2019,1,6,2,0,0,1.6,1.6,100.0,998
245,2019,1,6,2,30,0,1.7000000000000002,1.5,100.0,998
246,2019,1,6,3,0,0,1.7000000000000002,1.4,100.0,998
247,2019,1,6,3,30,0,1.8,1.4,100.0,998
248,2019,1,6,4,0,0,2.0,1.4,100.0,998
249,2019,1,6,4,30,0,2.2,1.4,100.0,998
250,2019,1,6,5,0,0,2.4000000000000004,1.5,99.19,998
251,2019,1,6,5,30,0,2.7,1.5,99.19,998
252,2019,1,6,6,0,0,3.0,1.5,98.14,999
253,2019,1,6,6,30,0,3.2,1.5,98.14,999
254,2019,1,6,7,0,0,3.4000000000000004,1.6,97.29,999
255,2019,1,6,7,30,10,3.8,2.3000000000000003,92.55,999
256,2019,1,6,8,0,49,4.2,3.0,94.04,999
257,2019,1,6,8,30,102,4.4,3.9,88.35000000000001,1000
258,2019,1,6,9,0,182,4.5,4.9,87.93,1000
259,2019,1,6,9,30,210,4.5,5.800000000000001,82.62,1000
260,2019,1,6,10,0,263,4.5,6.800000000000001,82.17,1000
261,2019,1,6,10,30,293,4.6000000000000005,7.6,77.73,999
262,2019,1,6,11,0,365,4.7,8.4,77.99,998
263,2019,1,6,11,30,402,4.5,8.700000000000001,76.43,998
264,2019,1,6,12,0,302,4.3,9.0,78.59,997
265,2019,1,6,12,30,266,4.0,9.1,78.06,997
266,2019,1,6,13,0,326,3.7,9.2,81.46000000000001,997
267,2019,1,6,13,30,284,3.9,9.6,79.3,997
268,2019,1,6,14,0,142,4.2,9.9,80.93,997
269,2019,1,6,14,30,86,3.8,9.5,83.12,997
270,2019,1,6,15,0,75,3.5,9.2,86.58,997
271,2019,1,6,15,30,59,3.8,8.700000000000001,89.45,996
272,2019,1,6,16,0,39,4.1000000000000005,8.200000000000001,92.15,996
273,2019,1,6,16,30,12,4.5,8.1,92.77,996
274,2019,1,6,17,0,0,4.800000000000001,8.0,94.14,996
275,2019,1,6,17,30,0,4.800000000000001,8.0,94.14,996
276,2019,1,6,18,0,0,4.9,7.7,97.08,995
277,2019,1,6,18,30,0,4.9,7.7,97.08,995
278,2019,1,6,19,0,0,5.0,7.7,98.81,995
279,2019,1,6,19,30,0,5.0,7.7,98.81,995
280,2019,1,6,20,0,0,5.0,7.7,99.98,994
281,2019,1,6,20,30,0,5.0,7.7,99.98,994
282,2019,1,6,21,0,0,5.1000000000000005,7.6,100.0,994
283,2019,1,6,21,30,0,5.300000000000001,7.5,100.0,994
284,2019,1,6,22,0,0,5.5,7.4,100.0,994
285,2019,1,6,22,30,0,5.7,7.300000000000001,100.0,993
286,2019,1,6,23,0,0,5.800000000000001,7.2,100.0,993
287,2019,1,6,23,30,0,5.9,7.2,100.0,992
288,2019,1,7,0,0,0,6.1000000000000005,7.300000000000001,98.74,992
289,2019,1,7,0,30,0,6.0,7.300000000000001,98.74,992
290,2019,1,7,1,0,0,6.0,7.300000000000001,97.94,992
291,2019,1,7,1,30,0,6.1000000000000005,7.2,98.51,991
292,2019,1,7,2,0,0,6.300000000000001,7.1000000000000005,97.73,991
293,2019,1,7,2,30,0,6.4,7.1000000000000005,97.73,991
294,2019,1,7,3,0,0,6.6000000000000005,7.0,96.83,990
295,2019,1,7,3,30,0,6.5,6.9,97.39,989
296,2019,1,7,4,0,0,6.5,6.9,96.24,989
297,2019,1,7,4,30,0,6.5,6.800000000000001,96.9,989
298,2019,1,7,5,0,0,6.4,6.800000000000001,96.17,988
299,2019,1,7,5,30,0,6.5,6.9,95.52,988
300,2019,1,7,6,0,0,6.5,7.0,95.4,988
301,2019,1,7,6,30,0,6.6000000000000005,7.2,94.01,987
302,2019,1,7,7,0,0,6.6000000000000005,7.4,94.19,987
303,2019,1,7,7,30,3,6.7,7.9,91.04,987
304,2019,1,7,8,0,9,6.7,8.5,91.04,986
305,2019,1,7,8,30,8,6.6000000000000005,9.0,88.02,986
306,2019,1,7,9,0,9,6.6000000000000005,9.6,90.72,986
307,2019,1,7,9,30,13,6.800000000000001,10.2,87.16,986
308,2019,1,7,10,0,19,7.0,10.8,90.23,985
309,2019,1,7,10,30,81,7.5,11.8,84.47,985
310,2019,1,7,11,0,97,8.0,12.8,86.89,984
311,2019,1,7,11,30,72,8.0,13.6,82.48,984
312,2019,1,7,12,0,73,8.1,14.5,84.62,983
313,2019,1,7,12,30,72,8.1,14.9,82.47,983
314,2019,1,7,13,0,103,8.1,15.3,83.67,983
315,2019,1,7,13,30,120,8.0,15.6,82.16,984
316,2019,1,7,14,0,165,7.800000000000001,15.9,80.26,984
317,2019,1,7,14,30,167,7.2,15.9,80.35000000000001,985
318,2019,1,7,15,0,240,6.5,15.8,75.96000000000001,985
319,2019,1,7,15,30,176,5.2,14.5,82.64,986
320,2019,1,7,16,0,100,3.9,13.2,82.44,986
321,2019,1,7,16,30,32,3.4000000000000004,12.0,89.26,987
322,2019,1,7,17,0,0,2.8000000000000003,10.9,89.48,987
323,2019,1,7,17,30,0,2.8000000000000003,10.9,89.48,987
324,2019,1,7,18,0,0,2.6,10.0,92.8,988
325,2019,1,7,18,30,0,2.6,9.8,94.05,988
326,2019,1,7,19,0,0,2.6,9.6,94.4,989
327,2019,1,7,19,30,0,2.4000000000000004,9.4,95.68,989
328,2019,1,7,20,0,0,2.2,9.2,96.06,989
329,2019,1,7,20,30,0,2.0,8.8,98.68,989
330,2019,1,7,21,0,0,1.8,8.5,99.43,989
331,2019,1,7,21,30,0,1.8,8.200000000000001,100.0,989
332,2019,1,7,22,0,0,1.7000000000000002,7.9,100.0,989
333,2019,1,7,22,30,0,1.8,7.2,100.0,989
334,2019,1,7,23,0,0,1.8,6.5,100.0,989
335,2019,1,7,23,30,0,2.0,6.2,100.0,989
336,2019,1,8,0,0,0,2.1,5.800000000000001,100.0,989
337,2019,1,8,0,30,0,2.2,5.5,100.0,990
338,2019,1,8,1,0,0,2.3000000000000003,5.2,100.0,990
339,2019,1,8,1,30,0,2.3000000000000003,4.9,100.0,990
340,2019,1,8,2,0,0,2.2,4.7,100.0,990
341,2019,1,8,2,30,0,2.3000000000000003,4.6000000000000005,100.0,990
342,2019,1,8,3,0,0,2.3000000000000003,4.6000000000000005,100.0,990
343,2019,1,8,3,30,0,2.5,4.7,100.0,990
344,2019,1,8,4,0,0,2.7,4.800000000000001,100.0,989
345,2019,1,8,4,30,0,3.2,5.0,100.0,989
346,2019,1,8,5,0,0,3.7,5.2,100.0,989
347,2019,1,8,5,30,0,4.4,5.300000000000001,100.0,989
348,2019,1,8,6,0,0,5.1000000000000005,5.4,100.0,989
349,2019,1,8,6,30,0,5.6000000000000005,5.4,100.0,989
350,2019,1,8,7,0,0,6.1000000000000005,5.4,95.84,989
351,2019,1,8,7,30,10,6.800000000000001,5.7,93.96,990
352,2019,1,8,8,0,57,7.4,6.1000000000000005,84.34,990
353,2019,1,8,8,30,140,8.1,6.5,82.14,991
354,2019,1,8,9,0,240,8.8,7.0,74.53,991
355,2019,1,8,9,30,312,9.2,7.5,72.10000000000001,992
356,2019,1,8,10,0,373,9.5,8.0,69.87,993
357,2019,1,8,10,30,419,9.7,8.3,68.46000000000001,993
358,2019,1,8,11,0,462,9.8,8.700000000000001,64.25,994
359,2019,1,8,11,30,488,9.7,8.8,63.82,994
360,2019,1,8,12,0,500,9.5,9.0,53.39,994
361,2019,1,8,12,30,498,9.3,9.0,53.44,995
362,2019,1,8,13,0,480,9.1,9.0,45.53,995
363,2019,1,8,13,30,448,8.9,8.8,46.19,996
364,2019,1,8,14,0,399,8.6,8.6,44.18,996
365,2019,1,8,14,30,338,8.200000000000001,8.200000000000001,45.44,997
366,2019,1,8,15,0,267,7.800000000000001,7.7,46.77,997
367,2019,1,8,15,30,189,7.1000000000000005,6.9,49.4,997
368,2019,1,8,16,0,108,6.4,6.0,55.85,998
369,2019,1,8,16,30,35,6.5,5.5,57.81,998
370,2019,1,8,17,0,0,6.6000000000000005,5.1000000000000005,62.41,998
371,2019,1,8,17,30,0,6.6000000000000005,5.1000000000000005,62.41,998
372,2019,1,8,18,0,0,7.1000000000000005,4.6000000000000005,67.47,998
373,2019,1,8,18,30,0,7.2,4.4,68.49,999
374,2019,1,8,19,0,0,7.4,4.2,71.69,999
375,2019,1,8,19,30,0,7.4,4.0,72.7,999
376,2019,1,8,20,0,0,7.5,3.7,74.74,1000
377,2019,1,8,20,30,0,7.5,3.3000000000000003,76.88,1000
378,2019,1,8,21,0,0,7.5,3.0,76.13,1000
379,2019,1,8,21,30,0,7.5,2.4000000000000004,79.52,1001
380,2019,1,8,22,0,0,7.5,1.9,76.31,1001
381,2019,1,8,22,30,0,7.4,1.2000000000000002,80.23,1001
382,2019,1,8,23,0,0,7.2,0.6000000000000001,74.35000000000001,1001
383,2019,1,8,23,30,0,7.0,-0.1,78.29,1002
384,2019,1,9,0,0,0,6.9,-0.8,72.56,1002
385,2019,1,9,0,30,0,6.7,-1.3,75.26,1002
386,2019,1,9,1,0,0,6.6000000000000005,-1.9,70.38,1003
387,2019,1,9,1,30,0,6.6000000000000005,-2.4000000000000004,73.02,1003
388,2019,1,9,2,0,0,6.6000000000000005,-2.8000000000000003,69.47,1003
389,2019,1,9,2,30,0,6.7,-3.2,71.56,1003
390,2019,1,9,3,0,0,6.7,-3.6,70.17,1003
391,2019,1,9,3,30,0,6.7,-3.8,71.22,1003
392,2019,1,9,4,0,0,6.7,-4.1000000000000005,70.19,1003
393,2019,1,9,4,30,0,6.6000000000000005,-4.3,71.25,1003
394,2019,1,9,5,0,0,6.5,-4.5,70.69,1004
395,2019,1,9,5,30,0,6.4,-4.6000000000000005,71.22,1004
396,2019,1,9,6,0,0,6.2,-4.7,70.72,1004
397,2019,1,9,6,30,0,6.300000000000001,-4.800000000000001,71.25,1004
398,2019,1,9,7,0,0,6.4,-4.800000000000001,69.49,1005
399,2019,1,9,7,30,9,6.9,-4.5,67.93,1005
400,2019,1,9,8,0,48,7.4,-4.1000000000000005,62.64,1005
401,2019,1,9,8,30,125,7.6,-3.9,61.77,1006
402,2019,1,9,9,0,251,7.800000000000001,-3.6,58.33,1006
403,2019,1,9,9,30,325,7.800000000000001,-3.3000000000000003,57.04,1006
404,2019,1,9,10,0,386,7.7,-3.1,55.69,1006
405,2019,1,9,10,30,438,7.7,-2.8000000000000003,54.46,1006
406,2019,1,9,11,0,476,7.7,-2.5,53.52,1006
407,2019,1,9,11,30,501,7.6,-2.3000000000000003,52.73,1006
408,2019,1,9,12,0,512,7.5,-2.0,52.4,1005
409,2019,1,9,12,30,506,7.4,-1.8,51.63,1005
410,2019,1,9,13,0,486,7.300000000000001,-1.6,51.99,1005
411,2019,1,9,13,30,451,7.2,-1.7000000000000002,52.370000000000005,1005
412,2019,1,9,14,0,402,7.1000000000000005,-1.7000000000000002,53.0,1005
413,2019,1,9,14,30,342,6.800000000000001,-2.0,54.18,1005
414,2019,1,9,15,0,271,6.6000000000000005,-2.3000000000000003,55.45,1006
415,2019,1,9,15,30,192,5.800000000000001,-3.0,58.41,1006
416,2019,1,9,16,0,110,5.1000000000000005,-3.7,62.68,1006
417,2019,1,9,16,30,37,4.3,-4.2,65.07000000000001,1006
418,2019,1,9,17,0,0,3.6,-4.800000000000001,71.78,1007
419,2019,1,9,17,30,0,3.6,-4.800000000000001,71.78,1007
420,2019,1,9,18,0,0,3.4000000000000004,-5.2,75.59,1007
421,2019,1,9,18,30,0,3.4000000000000004,-5.300000000000001,76.16,1007
422,2019,1,9,19,0,0,3.4000000000000004,-5.4,77.54,1007
423,2019,1,9,19,30,0,3.3000000000000003,-5.5,78.13,1007
424,2019,1,9,20,0,0,3.3000000000000003,-5.6000000000000005,79.23,1007
425,2019,1,9,20,30,0,3.2,-5.7,79.84,1007
426,2019,1,9,21,0,0,3.2,-5.7,80.18,1007
427,2019,1,9,21,30,0,3.1,-5.800000000000001,80.79,1007
428,2019,1,9,22,0,0,3.0,-5.800000000000001,81.2,1007
