,Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature,Relative Humidity,Pressure
5485,2019,4,25,6,30,221,0.6000000000000001,11.7,88.15,982
5486,2019,4,25,7,0,321,0.6000000000000001,12.9,83.57000000000001,982
5487,2019,4,25,7,30,420,0.6000000000000001,14.0,77.81,982
5488,2019,4,25,8,0,515,0.5,15.1,73.71000000000001,982
5489,2019,4,25,8,30,606,0.6000000000000001,16.0,69.59,982
5490,2019,4,25,9,0,687,0.8,16.8,68.82000000000001,981
5491,2019,4,25,9,30,752,0.9,17.6,65.44,981
5492,2019,4,25,10,0,806,1.1,18.4,64.96000000000001,981
5493,2019,4,25,10,30,829,1.2000000000000002,19.0,62.51,980
5494,2019,4,25,11,0,903,1.3,19.700000000000003,61.51,980
5495,2019,4,25,11,30,924,1.4,20.1,59.95,979
5496,2019,4,25,12,0,916,1.5,20.6,58.65,979
5497,2019,4,25,12,30,813,1.5,20.8,57.94,979
5498,2019,4,25,13,0,740,1.5,21.1,56.29,978
5499,2019,4,25,13,30,666,1.4,21.1,56.29,978
5500,2019,4,25,14,0,609,1.4,21.200000000000003,55.1,978
5501,2019,4,25,14,30,547,1.3,20.9,56.120000000000005,978
5502,2019,4,25,15,0,499,1.3,20.700000000000003,56.620000000000005,977
5503,2019,4,25,15,30,460,1.5,20.200000000000003,58.39,977
5504,2019,4,25,16,0,290,1.6,19.8,62.27,977
5505,2019,4,25,16,30,159,1.7000000000000002,18.8,66.25,977
5506,2019,4,25,17,0,110,1.8,17.900000000000002,77.45,977
5507,2019,4,25,17,30,59,1.8,17.900000000000002,77.45,977
5508,2019,4,25,18,0,31,2.8000000000000003,15.4,89.55,978
5509,2019,4,25,18,30,9,4.1000000000000005,14.6,94.27,978
5510,2019,4,25,19,0,0,5.4,13.8,91.2,979
5511,2019,4,25,19,30,0,6.4,12.9,96.69,979
5512,2019,4,25,20,0,0,7.4,12.0,91.96,980
5513,2019,4,25,20,30,0,7.5,11.4,95.66,980
5514,2019,4,25,21,0,0,7.6,10.8,90.4,980
5515,2019,4,25,21,30,0,7.0,10.5,92.22,980
5516,2019,4,25,22,0,0,6.4,10.2,91.11,980
5517,2019,4,25,22,30,0,5.6000000000000005,9.9,92.96,980
5518,2019,4,25,23,0,0,4.7,9.6,93.84,980
5519,2019,4,25,23,30,0,4.0,9.3,95.75,980
5520,2019,4,26,0,0,0,3.2,8.9,97.14,980
5521,2019,4,26,0,30,0,2.9000000000000004,8.5,99.8,980
5522,2019,4,26,1,0,0,2.6,8.1,100.0,980
5523,2019,4,26,1,30,0,2.7,8.0,100.0,980
5524,2019,4,26,2,0,0,2.9000000000000004,7.9,100.0,980
5525,2019,4,26,2,30,0,3.1,7.800000000000001,100.0,980
5526,2019,4,26,3,0,0,3.2,7.800000000000001,100.0,980
5527,2019,4,26,3,30,0,3.7,7.7,100.0,980
5528,2019,4,26,4,0,0,4.2,7.6,99.16,980
5529,2019,4,26,4,30,0,4.7,7.4,100.0,981
5530,2019,4,26,5,0,5,5.2,7.2,94.59,981
5531,2019,4,26,5,30,48,5.7,7.5,92.67,981
5532,2019,4,26,6,0,130,6.2,7.9,82.07000000000001,982
5533,2019,4,26,6,30,243,6.7,8.9,76.7,982
5534,2019,4,26,7,0,350,7.2,9.8,68.58,982
5535,2019,4,26,7,30,455,7.6,10.8,64.16,982
5536,2019,4,26,8,0,556,8.0,11.8,55.78,983
5537,2019,4,26,8,30,643,8.0,12.5,53.28,983
5538,2019,4,26,9,0,722,8.0,13.1,50.370000000000005,983
5539,2019,4,26,9,30,798,7.800000000000001,13.6,48.76,983
5540,2019,4,26,10,0,862,7.5,14.1,48.3,984
5541,2019,4,26,10,30,910,7.4,14.5,47.07,984
5542,2019,4,26,11,0,944,7.300000000000001,15.0,46.7,984
5543,2019,4,26,11,30,964,7.300000000000001,15.3,45.81,984
5544,2019,4,26,12,0,968,7.300000000000001,15.7,45.82,984
5545,2019,4,26,12,30,954,7.4,15.9,45.24,984
5546,2019,4,26,13,0,929,7.4,16.0,45.44,984
5547,2019,4,26,13,30,888,7.5,16.0,45.49,985
5548,2019,4,26,14,0,834,7.5,16.0,44.64,985
5549,2019,4,26,14,30,764,7.300000000000001,15.8,45.21,985
5550,2019,4,26,15,0,682,7.2,15.6,43.94,985
5551,2019,4,26,15,30,592,6.800000000000001,15.2,45.08,985
5552,2019,4,26,16,0,496,6.5,14.8,44.84,985
5553,2019,4,26,16,30,396,5.800000000000001,14.1,46.91,985
5554,2019,4,26,17,0,293,5.1000000000000005,13.3,50.81,985
5555,2019,4,26,17,30,192,5.1000000000000005,13.3,50.81,985
5556,2019,4,26,18,0,98,3.4000000000000004,10.4,66.25,986
5557,2019,4,26,18,30,25,3.1,9.4,70.83,986
5558,2019,4,26,19,0,0,2.8000000000000003,8.5,75.43,986
5559,2019,4,26,19,30,0,2.7,8.1,77.5,986
5560,2019,4,26,20,0,0,2.6,7.7,78.83,986
5561,2019,4,26,20,30,0,2.5,7.4,80.46000000000001,986
5562,2019,4,26,21,0,0,2.5,7.1000000000000005,81.25,986
5563,2019,4,26,21,30,0,2.5,6.9,82.37,986
5564,2019,4,26,22,0,0,2.5,6.800000000000001,82.69,986
5565,2019,4,26,22,30,0,2.3000000000000003,6.300000000000001,85.58,986
5566,2019,4,26,23,0,0,2.1,5.9,86.01,986
5567,2019,4,26,23,30,0,1.9,5.4,89.04,986
5568,2019,4,27,0,0,0,1.8,5.0,89.2,986
5569,2019,4,27,0,30,0,1.7000000000000002,4.9,89.82000000000001,986
5570,2019,4,27,1,0,0,1.6,4.800000000000001,90.26,986
5571,2019,4,27,1,30,0,1.5,4.6000000000000005,91.53,986
5572,2019,4,27,2,0,0,1.4,4.4,92.21,986
5573,2019,4,27,2,30,0,1.5,4.4,92.21,986
5574,2019,4,27,3,0,0,1.6,4.4,92.76,986
5575,2019,4,27,3,30,0,1.9,4.5,92.21,987
5576,2019,4,27,4,0,0,2.1,4.6000000000000005,91.65,987
5577,2019,4,27,4,30,0,2.2,4.5,92.3,987
5578,2019,4,27,5,0,1,2.2,4.4,92.52,988
5579,2019,4,27,5,30,6,2.6,4.5,91.78,987
5580,2019,4,27,6,0,10,3.0,4.5,90.75,987
5581,2019,4,27,6,30,14,3.4000000000000004,4.7,89.49,987
5582,2019,4,27,7,0,24,3.7,4.9,85.05,986
5583,2019,4,27,7,30,54,4.0,4.7,86.24,986
5584,2019,4,27,8,0,51,4.3,4.5,83.99,986
5585,2019,4,27,8,30,61,4.5,4.5,83.99,986
5586,2019,4,27,9,0,63,4.6000000000000005,4.5,84.66,986
5587,2019,4,27,9,30,92,4.9,4.2,86.46000000000001,986
5588,2019,4,27,10,0,99,5.2,4.0,86.93,985
5589,2019,4,27,10,30,105,5.5,3.9,87.54,985
5590,2019,4,27,11,0,116,5.7,3.8,87.35000000000001,984
5591,2019,4,27,11,30,102,6.0,3.8,87.35000000000001,984
5592,2019,4,27,12,0,124,6.2,3.8,86.68,983
5593,2019,4,27,12,30,75,6.5,4.1000000000000005,84.79,982
5594,2019,4,27,13,0,151,6.7,4.4,84.05,982
5595,2019,4,27,13,30,94,6.7,4.5,83.38,981
5596,2019,4,27,14,0,90,6.800000000000001,4.7,83.31,981
5597,2019,4,27,14,30,112,6.9,4.4,85.07000000000001,981
5598,2019,4,27,15,0,70,6.9,4.1000000000000005,85.62,980
5599,2019,4,27,15,30,71,7.1000000000000005,3.6,88.68,980
5600,2019,4,27,16,0,63,7.300000000000001,3.1,87.55,981
5601,2019,4,27,16,30,55,7.5,2.5,91.35,981
5602,2019,4,27,17,0,56,7.7,1.9,87.78,981
5603,2019,4,27,17,30,83,7.7,1.9,87.78,981
5604,2019,4,27,18,0,41,7.5,0.7000000000000001,89.78,982
5605,2019,4,27,18,30,12,7.4,0.5,91.18,983
5606,2019,4,27,19,0,0,7.300000000000001,0.2,90.1,983
5607,2019,4,27,19,30,0,7.1000000000000005,0.1,90.85,984
5608,2019,4,27,20,0,0,6.800000000000001,-0.1,89.56,984
5609,2019,4,27,20,30,0,6.300000000000001,-0.3,90.97,985
5610,2019,4,27,21,0,0,5.9,-0.4,89.12,985
5611,2019,4,27,21,30,0,5.5,-0.7000000000000001,91.18,986
5612,2019,4,27,22,0,0,5.0,-1.0,89.92,986
5613,2019,4,27,22,30,0,4.5,-1.3,91.92,986
5614,2019,4,27,23,0,0,4.0,-1.6,90.7,987
5615,2019,4,27,23,30,0,3.8,-1.9,92.73,987
5616,2019,4,28,0,0,0,3.5,-2.2,92.38,988
5617,2019,4,28,0,30,0,3.4000000000000004,-2.4000000000000004,93.85,989
5618,2019,4,28,1,0,0,3.4000000000000004,-2.6,93.75,989
5619,2019,4,28,1,30,0,3.3000000000000003,-2.7,94.54,990
5620,2019,4,28,2,0,0,3.3000000000000003,-2.9000000000000004,95.04,990
5621,2019,4,28,2,30,0,3.2,-3.0,95.85,991
5622,2019,4,28,3,0,0,3.1,-3.2,96.32,991
5623,2019,4,28,3,30,0,3.0,-3.3000000000000003,97.14,992
5624,2019,4,28,4,0,0,2.9000000000000004,-3.4000000000000004,96.62,992
5625,2019,4,28,4,30,0,3.0,-3.1,94.58,993
5626,2019,4,28,5,0,9,3.1,-2.7,92.24,993
5627,2019,4,28,5,30,65,3.3000000000000003,-1.4,83.81,993
5628,2019,4,28,6,0,153,3.4000000000000004,-0.1,83.97,993
5629,2019,4,28,6,30,252,3.0,1.3,75.99,994
5630,2019,4,28,7,0,338,2.7,2.8000000000000003,74.68,994
5631,2019,4,28,7,30,424,3.4000000000000004,4.5,66.34,995
5632,2019,4,28,8,0,556,4.0,6.2,55.82,995
5633,2019,4,28,8,30,649,4.2,7.2,52.120000000000005,995
5634,2019,4,28,9,0,732,4.4,8.200000000000001,49.74,995
5635,2019,4,28,9,30,806,4.5,9.0,47.13,995
5636,2019,4,28,10,0,864,4.5,9.8,45.9,995
5637,2019,4,28,10,30,912,4.5,10.4,44.1,995
5638,2019,4,28,11,0,945,4.5,11.0,43.62,995
5639,2019,4,28,11,30,957,4.7,11.2,43.04,995
5640,2019,4,28,12,0,955,4.9,11.4,42.5,995
5641,2019,4,28,12,30,871,5.0,11.5,42.18,994
5642,2019,4,28,13,0,714,5.2,11.6,41.85,994
5643,2019,4,28,13,30,647,5.1000000000000005,11.6,41.85,994
5644,2019,4,28,14,0,616,5.0,11.6,41.94,994
5645,2019,4,28,14,30,497,4.800000000000001,11.3,42.74,993
5646,2019,4,28,15,0,384,4.6000000000000005,11.0,44.1,993
5647,2019,4,28,15,30,340,4.7,10.7,44.99,993
5648,2019,4,28,16,0,176,4.7,10.4,47.08,993
5649,2019,4,28,16,30,169,4.4,9.8,48.96,992
5650,2019,4,28,17,0,151,4.1000000000000005,9.2,56.54,992
5651,2019,4,28,17,30,56,4.1000000000000005,9.2,56.54,992
5652,2019,4,28,18,0,27,1.9,6.4,77.82000000000001,993
5653,2019,4,28,18,30,9,2.2,5.800000000000001,81.11,993
5654,2019,4,28,19,0,0,2.4000000000000004,5.2,81.16,993
5655,2019,4,28,19,30,0,3.2,5.1000000000000005,81.73,993
5656,2019,4,28,20,0,0,4.1000000000000005,5.1000000000000005,79.18,993
5657,2019,4,28,20,30,0,4.1000000000000005,4.9,80.21000000000001,992
5658,2019,4,28,21,0,0,4.2,4.7,84.53,992
5659,2019,4,28,21,30,0,4.0,4.5,85.72,992
5660,2019,4,28,22,0,0,3.7,4.4,90.21,992
5661,2019,4,28,22,30,0,3.6,4.4,90.12,991
5662,2019,4,28,23,0,0,3.5,4.3,94.34,991
5663,2019,4,28,23,30,0,3.9,4.800000000000001,91.01,990
5664,2019,4,29,0,0,0,4.3,5.2,93.27,990
5665,2019,4,29,0,30,0,3.9,5.4,91.89,989
5666,2019,4,29,1,0,0,3.4000000000000004,5.6000000000000005,95.5,989
5667,2019,4,29,1,30,0,3.6,5.7,94.74,988
5668,2019,4,29,2,0,0,3.9,5.800000000000001,96.26,987
5669,2019,4,29,2,30,0,4.2,5.800000000000001,96.26,987
5670,2019,4,29,3,0,0,4.5,5.9,97.06,987
5671,2019,4,29,3,30,0,4.0,6.0,96.4,987
5672,2019,4,29,4,0,0,3.6,6.1000000000000005,97.03,988
5673,2019,4,29,4,30,0,3.4000000000000004,6.2,96.36,988
5674,2019,4,29,5,0,1,3.3000000000000003,6.300000000000001,96.65,988
5675,2019,4,29,5,30,5,3.3000000000000003,6.5,95.33,988
5676,2019,4,29,6,0,8,3.3000000000000003,6.6000000000000005,96.14,988
5677,2019,4,29,6,30,11,3.3000000000000003,6.800000000000001,94.83,988
5678,2019,4,29,7,0,16,3.3000000000000003,6.9,95.45,988
5679,2019,4,29,7,30,39,3.4000000000000004,7.1000000000000005,94.06,987
5680,2019,4,29,8,0,33,3.5,7.300000000000001,95.04,987
5681,2019,4,29,8,30,40,3.6,7.7,92.48,987
5682,2019,4,29,9,0,49,3.8,8.1,93.11,986
5683,2019,4,29,9,30,57,3.6,8.6,90.01,986
5684,2019,4,29,10,0,66,3.4000000000000004,9.1,91.01,986
5685,2019,4,29,10,30,79,2.7,10.0,85.68,986
5686,2019,4,29,11,0,138,2.0,10.9,86.61,986
5687,2019,4,29,11,30,180,1.4,11.9,81.08,986
5688,2019,4,29,12,0,223,0.7000000000000001,12.9,81.4,986
5689,2019,4,29,12,30,223,0.9,13.6,77.78,986
5690,2019,4,29,13,0,166,1.1,14.3,77.60000000000001,986
5691,2019,4,29,13,30,161,1.6,14.8,75.22,987
5692,2019,4,29,14,0,170,2.1,15.4,74.86,987
5693,2019,4,29,14,30,172,2.3000000000000003,15.6,73.91,987
5694,2019,4,29,15,0,144,2.5,15.8,73.94,987
5695,2019,4,29,15,30,190,2.5,15.6,74.97,988
5696,2019,4,29,16,0,148,2.6,15.3,76.01,988
5697,2019,4,29,16,30,97,2.0,14.8,78.57000000000001,989
5698,2019,4,29,17,0,159,1.5,14.2,84.39,989
5699,2019,4,29,17,30,137,1.5,14.2,84.39,989
5700,2019,4,29,18,0,74,0.8,12.4,92.97,990
5701,2019,4,29,18,30,21,0.8,11.8,96.8,991
5702,2019,4,29,19,0,0,0.8,11.3,91.18,991
5703,2019,4,29,19,30,0,0.8,10.9,93.72,992
5704,2019,4,29,20,0,0,0.9,10.5,93.03,992
5705,2019,4,29,20,30,0,0.9,10.1,95.64,993
5706,2019,4,29,21,0,0,0.9,9.7,96.59,993
5707,2019,4,29,21,30,0,0.9,9.2,99.89,993
5708,2019,4,29,22,0,0,1.0,8.700000000000001,100.0,993
5709,2019,4,29,22,30,0,1.1,8.5,100.0,993
5710,2019,4,29,23,0,0,1.2000000000000002,8.3,100.0,993
5711,2019,4,29,23,30,0,1.4,8.5,99.84,993
5712,2019,4,30,0,0,0,1.7000000000000002,8.6,98.21,993
5713,2019,4,30,0,30,0,2.0,8.4,99.55,993
5714,2019,4,30,1,0,0,2.4000000000000004,8.1,97.97,993
5715,2019,4,30,1,30,0,2.4000000000000004,7.7,100.0,993
5716,2019,4,30,2,0,0,2.4000000000000004,7.300000000000001,99.24,993
5717,2019,4,30,2,30,0,2.2,7.0,100.0,994
5718,2019,4,30,3,0,0,2.1,6.7,99.43,994
5719,2019,4,30,3,30,0,2.1,6.4,100.0,995
5720,2019,4,30,4,0,0,2.2,6.2,98.84,995
5721,2019,4,30,4,30,0,2.4000000000000004,5.9,100.0,996
5722,2019,4,30,5,0,1,2.7,5.6000000000000005,97.96,996
5723,2019,4,30,5,30,5,3.3000000000000003,5.5,98.64,996
5724,2019,4,30,6,0,8,4.0,5.300000000000001,96.17,996
5725,2019,4,30,6,30,13,4.3,5.5,94.85,996
5726,2019,4,30,7,0,37,4.7,5.800000000000001,93.44,996
5727,2019,4,30,7,30,44,4.6000000000000005,6.300000000000001,90.28,996
5728,2019,4,30,8,0,39,4.6000000000000005,6.7,90.7,996
5729,2019,4,30,8,30,48,4.7,7.1000000000000005,88.25,996
5730,2019,4,30,9,0,88,4.9,7.5,88.21000000000001,995
5731,2019,4,30,9,30,114,5.1000000000000005,7.9,85.84,995
5732,2019,4,30,10,0,117,5.300000000000001,8.200000000000001,86.69,994
5733,2019,4,30,10,30,85,5.2,8.6,84.38,994
5734,2019,4,30,11,0,83,5.2,8.9,85.8,994
5735,2019,4,30,11,30,101,5.300000000000001,9.0,85.14,993
5736,2019,4,30,12,0,102,5.5,9.2,86.17,993
5737,2019,4,30,12,30,78,5.4,9.2,86.17,993
5738,2019,4,30,13,0,78,5.300000000000001,9.2,88.13,993
5739,2019,4,30,13,30,73,5.300000000000001,9.0,89.23,992
5740,2019,4,30,14,0,109,5.4,8.8,90.35,992
5741,2019,4,30,14,30,180,5.4,8.5,92.19,992
5742,2019,4,30,15,0,112,5.4,8.3,91.18,992
5743,2019,4,30,15,30,143,5.800000000000001,8.1,92.33,991
5744,2019,4,30,16,0,62,6.300000000000001,7.9,90.69,991
5745,2019,4,30,16,30,93,6.5,7.7,91.84,990
5746,2019,4,30,17,0,101,6.7,7.5,91.79,990
5747,2019,4,30,17,30,18,6.7,7.5,91.79,990
5748,2019,4,30,18,0,10,6.300000000000001,6.9,94.86,989
5749,2019,4,30,18,30,4,6.1000000000000005,6.7,96.07,988
5750,2019,4,30,19,0,0,6.0,6.6000000000000005,96.72,988
5751,2019,4,30,19,30,0,5.6000000000000005,6.7,96.06,988
5752,2019,4,30,20,0,0,5.300000000000001,6.800000000000001,97.18,987
5753,2019,4,30,20,30,0,5.2,6.9,96.52,987
5754,2019,4,30,21,0,0,5.1000000000000005,7.0,98.39,986
5755,2019,4,30,21,30,0,5.2,7.1000000000000005,97.62,985
5756,2019,4,30,22,0,0,5.2,7.300000000000001,99.23,984
5757,2019,4,30,22,30,0,5.1000000000000005,7.6,97.13,983
5758,2019,4,30,23,0,0,5.0,8.0,100.0,982
5759,2019,4,30,23,30,0,4.0,8.1,100.0,982
5760,2019,5,1,0,0,0,3.0,8.3,100.0,981
5761,2019,5,1,0,30,0,2.4000000000000004,8.6,100.0,981
5762,2019,5,1,1,0,0,1.7000000000000002,8.9,100.0,981
5763,2019,5,1,1,30,0,2.0,9.2,100.0,981
5764,2019,5,1,2,0,0,2.2,9.5,100.0,981
5765,2019,5,1,2,30,0,2.1,9.7,100.0,980
5766,2019,5,1,3,0,0,2.0,10.0,100.0,980
5767,2019,5,1,3,30,0,2.1,10.2,100.0,980
5768,2019,5,1,4,0,0,2.2,10.5,100.0,980
5769,2019,5,1,4,30,0,2.4000000000000004,10.1,100.0,980
5770,2019,5,1,5,0,2,2.5,9.8,100.0,981
5771,2019,5,1,5,30,12,2.8000000000000003,9.3,100.0,981
5772,2019,5,1,6,0,22,3.1,8.9,98.95,982
5773,2019,5,1,6,30,35,3.5,8.700000000000001,100.0,982
5774,2019,5,1,7,0,57,3.8,8.4,95.51,983
5775,2019,5,1,7,30,56,3.9,8.700000000000001,93.6,983
5776,2019,5,1,8,0,98,4.1000000000000005,8.9,91.84,984
5777,2019,5,1,8,30,120,4.0,10.1,84.75,984
5778,2019,5,1,9,0,213,4.0,11.2,85.85000000000001,984
5779,2019,5,1,9,30,245,4.1000000000000005,12.3,79.94,985
5780,2019,5,1,10,0,364,4.3,13.5,80.83,985
5781,2019,5,1,10,30,416,4.4,14.3,76.83,986
5782,2019,5,1,11,0,279,4.5,15.2,77.21000000000001,986
5783,2019,5,1,11,30,294,4.3,15.8,74.38,987
5784,2019,5,1,12,0,240,4.2,16.5,74.48,987
5785,2019,5,1,12,30,195,4.0,16.900000000000002,72.62,987
5786,2019,5,1,13,0,229,3.7,17.400000000000002,72.89,987
5787,2019,5,1,13,30,246,3.4000000000000004,17.5,72.44,987
5788,2019,5,1,14,0,316,3.2,17.7,73.07000000000001,987
5789,2019,5,1,14,30,270,3.0,17.7,73.14,988
5790,2019,5,1,15,0,266,2.9000000000000004,17.7,74.21000000000001,988
5791,2019,5,1,15,30,193,2.6,17.400000000000002,75.63,988
5792,2019,5,1,16,0,190,2.4000000000000004,17.1,77.33,988
5793,2019,5,1,16,30,193,2.0,16.6,79.81,988
5794,2019,5,1,17,0,217,1.5,16.1,84.21000000000001,988
5795,2019,5,1,17,30,129,1.5,16.1,84.21000000000001,988
5796,2019,5,1,18,0,81,0.8,14.2,94.09,989
5797,2019,5,1,18,30,20,0.8,13.5,98.45,989
5798,2019,5,1,19,0,0,0.9,12.7,95.81,990
5799,2019,5,1,19,30,0,1.0,12.2,99.0,990
5800,2019,5,1,20,0,0,1.2000000000000002,11.7,98.92,990
5801,2019,5,1,20,30,0,1.4,11.3,100.0,990
5802,2019,5,1,21,0,0,1.6,10.9,100.0,990
5803,2019,5,1,21,30,0,1.9,10.5,100.0,990
5804,2019,5,1,22,0,0,2.2,10.2,100.0,990
5805,2019,5,1,22,30,0,2.2,9.9,100.0,990
5806,2019,5,1,23,0,0,2.3000000000000003,9.6,100.0,990
5807,2019,5,1,23,30,0,2.4000000000000004,9.3,100.0,990
5808,2019,5,2,0,0,0,2.6,9.1,98.64,990
5809,2019,5,2,0,30,0,2.9000000000000004,8.8,100.0,990
5810,2019,5,2,1,0,0,3.2,8.5,97.51,990
5811,2019,5,2,1,30,0,2.9000000000000004,8.1,100.0,990
5812,2019,5,2,2,0,0,2.6,7.7,98.35,990
5813,2019,5,2,2,30,0,2.5,7.6,99.12,991
5814,2019,5,2,3,0,0,2.4000000000000004,7.5,97.59,991
5815,2019,5,2,3,30,0,2.4000000000000004,7.4,98.26,991
5816,2019,5,2,4,0,0,2.5,7.300000000000001,97.47,991
5817,2019,5,2,4,30,0,2.8000000000000003,7.2,98.14,991
5818,2019,5,2,5,0,2,3.1,7.1000000000000005,97.39,990
5819,2019,5,2,5,30,5,3.4000000000000004,7.2,96.73,990
5820,2019,5,2,6,0,8,3.7,7.2,97.29,990
5821,2019,5,2,6,30,11,3.6,7.5,95.32,990
5822,2019,5,2,7,0,16,3.6,7.800000000000001,96.37,989
5823,2019,5,2,7,30,22,2.6,8.4,92.63,990
5824,2019,5,2,8,0,37,1.7000000000000002,9.0,94.29,991
5825,2019,5,2,8,30,128,2.4000000000000004,9.5,91.18,991
5826,2019,5,2,9,0,263,3.1,10.0,92.42,991
5827,2019,5,2,9,30,319,3.5,10.3,90.59,991
5828,2019,5,2,10,0,171,3.9,10.6,89.69,991
5829,2019,5,2,10,30,137,4.0,10.8,88.51,991
5830,2019,5,2,11,0,168,4.2,11.1,86.53,990
5831,2019,5,2,11,30,150,4.2,11.4,84.84,990
5832,2019,5,2,12,0,144,4.3,11.7,84.24,990
5833,2019,5,2,12,30,141,4.1000000000000005,12.2,81.52,990
5834,2019,5,2,13,0,148,4.0,12.6,82.04,990
5835,2019,5,2,13,30,118,3.8,12.7,81.59,991
5836,2019,5,2,14,0,135,3.7,12.7,82.5,991
5837,2019,5,2,14,30,119,3.6,12.5,83.51,990
5838,2019,5,2,15,0,109,3.6,12.3,83.60000000000001,990
5839,2019,5,2,15,30,122,3.5,12.1,84.7,990
5840,2019,5,2,16,0,140,3.4000000000000004,11.9,85.03,990
5841,2019,5,2,16,30,104,3.1,11.6,86.82000000000001,991
5842,2019,5,2,17,0,70,2.9000000000000004,11.3,88.49,991
5843,2019,5,2,17,30,77,2.9000000000000004,11.3,88.49,991
5844,2019,5,2,18,0,44,2.0,10.3,93.8,991
5845,2019,5,2,18,30,17,1.9,9.8,96.99,991
5846,2019,5,2,19,0,1,1.8,9.3,96.5,991
5847,2019,5,2,19,30,0,1.8,9.0,98.57,992
5848,2019,5,2,20,0,0,1.9,8.6,97.12,992
5849,2019,5,2,20,30,0,1.8,8.1,100.0,992
5850,2019,5,2,21,0,0,1.6,7.7,98.55,992
5851,2019,5,2,21,30,0,1.4,7.300000000000001,100.0,992
5852,2019,5,2,22,0,0,1.3,6.9,99.52,992
5853,2019,5,2,22,30,0,1.2000000000000002,6.5,100.0,992
5854,2019,5,2,23,0,0,1.1,6.2,100.0,992
5855,2019,5,2,23,30,0,1.1,5.800000000000001,100.0,992
5856,2019,5,3,0,0,0,1.2000000000000002,5.5,100.0,992
5857,2019,5,3,0,30,0,1.2000000000000002,5.2,100.0,992
5858,2019,5,3,1,0,0,1.2000000000000002,5.0,100.0,992
5859,2019,5,3,1,30,0,1.3,4.9,100.0,992
5860,2019,5,3,2,0,0,1.4,4.800000000000001,100.0,992
5861,2019,5,3,2,30,0,1.5,4.7,100.0,992
5862,2019,5,3,3,0,0,1.6,4.6000000000000005,100.0,992
5863,2019,5,3,3,30,0,1.6,4.1000000000000005,100.0,991
5864,2019,5,3,4,0,0,1.6,3.6,100.0,991
5865,2019,5,3,4,30,0,2.0,4.0,100.0,991
5866,2019,5,3,5,0,8,2.3000000000000003,4.4,100.0,991
5867,2019,5,3,5,30,66,2.8000000000000003,5.5,92.66,991
5868,2019,5,3,6,0,162,3.4000000000000004,6.7,91.45,991
5869,2019,5,3,6,30,258,3.7,8.1,83.12,991
5870,2019,5,3,7,0,359,4.0,9.5,80.06,991
5871,2019,5,3,7,30,458,4.3,10.6,74.4,991
5872,2019,5,3,8,0,552,4.5,11.8,69.35000000000001,992
5873,2019,5,3,8,30,640,4.4,12.5,66.17,991
5874,2019,5,3,9,0,718,4.2,13.2,64.92,991
5875,2019,5,3,9,30,717,4.0,13.7,62.85,991
5876,2019,5,3,10,0,510,3.8,14.2,63.02,991
5877,2019,5,3,10,30,440,3.6,14.6,61.42,991
5878,2019,5,3,11,0,434,3.4000000000000004,15.1,61.59,991
5879,2019,5,3,11,30,497,3.1,15.3,60.81,991
5880,2019,5,3,12,0,514,2.9000000000000004,15.6,60.81,991
5881,2019,5,3,12,30,435,2.8000000000000003,15.7,60.42,991
5882,2019,5,3,13,0,465,2.8000000000000003,15.7,60.79,991
5883,2019,5,3,13,30,363,2.8000000000000003,15.7,60.73,990
5884,2019,5,3,14,0,308,2.9000000000000004,15.7,61.07,990
5885,2019,5,3,14,30,366,3.0,15.5,61.86,990
5886,2019,5,3,15,0,288,3.0,15.2,63.07,990
5887,2019,5,3,15,30,181,3.0,14.8,64.64,989
5888,2019,5,3,16,0,93,3.0,14.3,67.51,989
5889,2019,5,3,16,30,103,2.8000000000000003,13.6,70.64,989
5890,2019,5,3,17,0,95,2.6,12.9,76.3,989
5891,2019,5,3,17,30,67,2.6,12.9,76.3,989
5892,2019,5,3,18,0,32,2.3000000000000003,11.2,86.47,989
5893,2019,5,3,18,30,12,2.4000000000000004,10.3,91.79,989
5894,2019,5,3,19,0,2,2.4000000000000004,9.5,91.64,989
5895,2019,5,3,19,30,0,2.2,8.8,96.06,989
5896,2019,5,3,20,0,0,2.0,8.0,95.51,990
5897,2019,5,3,20,30,0,1.5,7.300000000000001,100.0,990
5898,2019,5,3,21,0,0,1.1,6.6000000000000005,99.06,990
5899,2019,5,3,21,30,0,1.0,6.2,100.0,990
5900,2019,5,3,22,0,0,0.8,5.800000000000001,99.01,990
5901,2019,5,3,22,30,0,0.8,5.6000000000000005,100.0,989
5902,2019,5,3,23,0,0,0.8,5.5,96.74,989
5903,2019,5,3,23,30,0,0.8,5.4,97.41,989
5904,2019,5,4,0,0,0,0.7000000000000001,5.4,94.7,989
5905,2019,5,4,0,30,0,0.7000000000000001,5.300000000000001,95.36,989
5906,2019,5,4,1,0,0,0.7000000000000001,5.300000000000001,93.64,989
5907,2019,5,4,1,30,0,0.8,5.1000000000000005,94.95,989
5908,2019,5,4,2,0,0,0.8,4.9,94.78,989
5909,2019,5,4,2,30,0,0.8,4.7,96.11,989
5910,2019,5,4,3,0,0,0.9,4.5,96.27,989
5911,2019,5,4,3,30,0,0.9,4.3,97.63,989
5912,2019,5,4,4,0,0,1.0,4.1000000000000005,98.1,989
5913,2019,5,4,4,30,0,1.1,4.3,96.74,989
